index,id,label,split
71951,71951,0,TestSet
71952,71952,0,TestSet
71953,71953,2,TrainSet
71954,71954,0,TestSet
71955,71955,3,TrainSet
71956,71956,3,TrainSet
71957,71957,3,TrainSet
71958,71958,0,TrainSet
71959,71959,0,TrainSet
71960,71960,2,TrainSet
71961,71961,0,TrainSet
71962,71962,0,TrainSet
71963,71963,0,TrainSet
71964,71964,0,TrainSet
71965,71965,2,TrainSet
71966,71966,0,TrainSet
71967,71967,0,TrainSet
71968,71968,0,TrainSet
71969,71969,0,TrainSet
71970,71970,0,TrainSet
71971,71971,1,TrainSet
71972,71972,0,TrainSet
71973,71973,3,TrainSet
71974,71974,1,TrainSet
71975,71975,0,TrainSet
71976,71976,0,TrainSet
71977,71977,0,TrainSet
71978,71978,3,TrainSet
71979,71979,0,TrainSet
71980,71980,2,TrainSet
71981,71981,0,TrainSet
71982,71982,0,TrainSet
71983,71983,2,TrainSet
71984,71984,0,TrainSet
71985,71985,0,TrainSet
71986,71986,0,TrainSet
71987,71987,3,TrainSet
71988,71988,0,TrainSet
71989,71989,0,TrainSet
71990,71990,0,TestSet
71991,71991,2,TrainSet
71992,71992,0,TrainSet
71993,71993,0,TrainSet
71994,71994,0,TrainSet
71995,71995,0,TrainSet
71996,71996,0,TrainSet
71997,71997,2,TrainSet
71998,71998,0,TrainSet
71999,71999,0,TrainSet
72000,72000,2,TrainSet
72001,72001,3,TestSet
72002,72002,3,TrainSet
72003,72003,2,TestSet
72004,72004,0,TrainSet
72005,72005,0,TrainSet
72006,72006,3,TestSet
72007,72007,2,TrainSet
72008,72008,2,TrainSet
72009,72009,2,TrainSet
72010,72010,2,TrainSet
72011,72011,0,TestSet
72012,72012,0,TrainSet
72013,72013,0,TrainSet
72014,72014,0,TrainSet
72015,72015,2,TrainSet
72016,72016,0,TrainSet
72017,72017,0,TrainSet
72018,72018,0,TestSet
72019,72019,0,TestSet
72020,72020,2,TrainSet
72021,72021,0,TrainSet
72022,72022,0,TrainSet
72023,72023,0,TrainSet
72024,72024,0,TrainSet
72025,72025,0,TrainSet
72026,72026,3,TrainSet
72027,72027,0,TrainSet
72028,72028,0,TrainSet
72029,72029,0,TestSet
72030,72030,0,TestSet
72031,72031,0,TrainSet
72032,72032,2,TrainSet
72033,72033,1,TrainSet
72034,72034,0,TrainSet
72035,72035,3,TrainSet
72036,72036,0,TrainSet
72037,72037,0,TrainSet
72038,72038,0,TrainSet
72039,72039,0,TestSet
72040,72040,3,TestSet
72041,72041,0,TestSet
72042,72042,3,TrainSet
72043,72043,3,TrainSet
72044,72044,0,TrainSet
72045,72045,2,TrainSet
72046,72046,0,TrainSet
72047,72047,2,TrainSet
72048,72048,0,TrainSet
72049,72049,2,TrainSet
72050,72050,0,TrainSet
72051,72051,2,TrainSet
72052,72052,0,TrainSet
72053,72053,0,TrainSet
72054,72054,0,TrainSet
72055,72055,0,TrainSet
72056,72056,2,TrainSet
72057,72057,0,TestSet
72058,72058,0,TestSet
72059,72059,0,TrainSet
72060,72060,3,TrainSet
72061,72061,0,TrainSet
72062,72062,2,TestSet
72063,72063,0,TestSet
72064,72064,3,TestSet
72065,72065,0,TestSet
72066,72066,2,TrainSet
72067,72067,2,TrainSet
72068,72068,1,TrainSet
72069,72069,3,TrainSet
72070,72070,2,TestSet
72071,72071,0,TrainSet
72072,72072,0,TrainSet
72073,72073,1,TrainSet
72074,72074,0,TrainSet
72075,72075,0,TrainSet
72076,72076,2,TrainSet
72077,72077,2,TrainSet
72078,72078,2,TrainSet
72079,72079,2,TestSet
72080,72080,2,TrainSet
72081,72081,0,TestSet
72082,72082,0,TrainSet
72083,72083,0,TrainSet
72084,72084,0,TrainSet
72085,72085,0,TestSet
72086,72086,0,TrainSet
72087,72087,0,TrainSet
72088,72088,3,TrainSet
72089,72089,3,TrainSet
72090,72090,3,TrainSet
72091,72091,0,TestSet
72092,72092,3,TrainSet
72093,72093,0,TrainSet
72094,72094,0,TrainSet
72095,72095,0,TrainSet
72096,72096,0,TrainSet
72097,72097,2,TrainSet
72098,72098,3,TrainSet
72099,72099,0,TrainSet
72100,72100,0,TrainSet
72101,72101,2,TrainSet
72102,72102,0,TrainSet
72103,72103,3,TrainSet
72104,72104,0,TrainSet
72105,72105,0,TrainSet
72106,72106,0,TrainSet
72107,72107,3,TrainSet
72108,72108,0,TrainSet
72109,72109,0,TrainSet
72110,72110,3,TrainSet
72111,72111,0,TestSet
72112,72112,0,TrainSet
72113,72113,0,TrainSet
72114,72114,0,TrainSet
72115,72115,0,TrainSet
72116,72116,0,TrainSet
72117,72117,3,TrainSet
72118,72118,0,TrainSet
72119,72119,3,TestSet
72120,72120,0,TestSet
72121,72121,0,TrainSet
72122,72122,0,TrainSet
72123,72123,0,TrainSet
72124,72124,0,TrainSet
72125,72125,0,TrainSet
72126,72126,3,TrainSet
72127,72127,0,TrainSet
72128,72128,0,TestSet
72129,72129,0,TestSet
72130,72130,0,TestSet
72131,72131,3,TrainSet
72132,72132,3,TestSet
72133,72133,2,TrainSet
72134,72134,0,TrainSet
72135,72135,0,TrainSet
72136,72136,3,TrainSet
72137,72137,0,TrainSet
72138,72138,3,TrainSet
72139,72139,0,TestSet
72140,72140,3,TrainSet
72141,72141,0,TrainSet
72142,72142,0,TestSet
72143,72143,0,TrainSet
72144,72144,3,TrainSet
72145,72145,0,TrainSet
72146,72146,2,TrainSet
72147,72147,2,TestSet
72148,72148,0,TrainSet
72149,72149,0,TrainSet
72150,72150,3,TestSet
72151,72151,0,TestSet
72152,72152,0,TrainSet
72153,72153,1,TrainSet
72154,72154,0,TrainSet
72155,72155,3,TestSet
72156,72156,0,TestSet
72157,72157,0,TestSet
72158,72158,0,TrainSet
72159,72159,3,TrainSet
72160,72160,3,TestSet
72161,72161,0,TrainSet
72162,72162,2,TrainSet
72163,72163,0,TestSet
72164,72164,0,TestSet
72165,72165,0,TrainSet
72166,72166,0,TrainSet
72167,72167,3,TrainSet
72168,72168,3,TrainSet
72169,72169,2,TestSet
72170,72170,0,TrainSet
72171,72171,0,TrainSet
72172,72172,2,TrainSet
72173,72173,0,TrainSet
72174,72174,0,TrainSet
72175,72175,2,TrainSet
72176,72176,3,TrainSet
72177,72177,0,TrainSet
72178,72178,0,TrainSet
72179,72179,0,TrainSet
72180,72180,0,TestSet
72181,72181,3,TrainSet
72182,72182,3,TrainSet
72183,72183,0,TestSet
72184,72184,0,TrainSet
72185,72185,0,TrainSet
72186,72186,0,TestSet
72187,72187,3,TrainSet
72188,72188,3,TestSet
72189,72189,0,TrainSet
72190,72190,0,TrainSet
72191,72191,2,TrainSet
72192,72192,0,TestSet
72193,72193,0,TrainSet
72194,72194,2,TrainSet
72195,72195,0,TrainSet
72196,72196,2,TrainSet
72197,72197,0,TrainSet
72198,72198,2,TestSet
72199,72199,0,TrainSet
72200,72200,0,TestSet
72201,72201,0,TrainSet
72202,72202,0,TrainSet
72203,72203,0,TrainSet
72204,72204,0,TrainSet
72205,72205,3,TestSet
72206,72206,3,TrainSet
72207,72207,0,TestSet
72208,72208,2,TrainSet
72209,72209,0,TrainSet
72210,72210,3,TestSet
72211,72211,2,TrainSet
72212,72212,2,TrainSet
72213,72213,0,TrainSet
72214,72214,0,TrainSet
72215,72215,2,TrainSet
72216,72216,0,TrainSet
72217,72217,0,TestSet
72218,72218,2,TrainSet
72219,72219,3,TrainSet
72220,72220,0,TrainSet
72221,72221,0,TrainSet
72222,72222,0,TestSet
72223,72223,3,TrainSet
72224,72224,3,TrainSet
72225,72225,0,TrainSet
72226,72226,2,TrainSet
72227,72227,0,TrainSet
72228,72228,0,TestSet
72229,72229,3,TrainSet
72230,72230,0,TrainSet
72231,72231,0,TrainSet
72232,72232,0,TrainSet
72233,72233,2,TrainSet
72234,72234,0,TrainSet
72235,72235,0,TestSet
72236,72236,3,TrainSet
72237,72237,2,TrainSet
72238,72238,0,TrainSet
72239,72239,0,TestSet
72240,72240,2,TrainSet
72241,72241,0,TrainSet
72242,72242,0,TrainSet
72243,72243,3,TrainSet
72244,72244,3,TestSet
72245,72245,0,TrainSet
72246,72246,0,TrainSet
72247,72247,0,TestSet
72248,72248,1,TestSet
72249,72249,0,TrainSet
72250,72250,0,TrainSet
72251,72251,0,TrainSet
72252,72252,0,TrainSet
72253,72253,0,TrainSet
72254,72254,2,TrainSet
72255,72255,0,TrainSet
72256,72256,2,TrainSet
72257,72257,0,TrainSet
72258,72258,0,TrainSet
72259,72259,0,TestSet
72260,72260,0,TestSet
72261,72261,0,TestSet
72262,72262,0,TestSet
72263,72263,0,TestSet
72264,72264,0,TrainSet
72265,72265,0,TrainSet
72266,72266,0,TestSet
72267,72267,0,TrainSet
72268,72268,0,TrainSet
72269,72269,0,TestSet
72270,72270,2,TrainSet
72271,72271,0,TrainSet
72272,72272,0,TrainSet
72273,72273,0,TrainSet
72274,72274,3,TrainSet
72275,72275,0,TrainSet
72276,72276,0,TrainSet
72277,72277,0,TrainSet
72278,72278,0,TestSet
72279,72279,0,TrainSet
72280,72280,3,TestSet
72281,72281,0,TrainSet
72282,72282,0,TestSet
72283,72283,0,TestSet
72284,72284,0,TrainSet
72285,72285,0,TrainSet
72286,72286,0,TrainSet
72287,72287,0,TrainSet
72288,72288,3,TrainSet
72289,72289,0,TestSet
72290,72290,2,TestSet
72291,72291,3,TrainSet
72292,72292,0,TestSet
72293,72293,2,TrainSet
72294,72294,0,TestSet
72295,72295,0,TrainSet
72296,72296,0,TestSet
72297,72297,0,TrainSet
72298,72298,0,TrainSet
72299,72299,0,TrainSet
72300,72300,0,TrainSet
72301,72301,2,TrainSet
72302,72302,1,TrainSet
72303,72303,0,TrainSet
72304,72304,2,TrainSet
72305,72305,0,TestSet
72306,72306,0,TrainSet
72307,72307,0,TrainSet
72308,72308,0,TrainSet
72309,72309,0,TrainSet
72310,72310,1,TrainSet
72311,72311,0,TrainSet
72312,72312,0,TrainSet
72313,72313,0,TestSet
72314,72314,3,TrainSet
72315,72315,2,TrainSet
72316,72316,0,TrainSet
72317,72317,0,TrainSet
72318,72318,0,TrainSet
72319,72319,0,TrainSet
72320,72320,3,TrainSet
72321,72321,3,TrainSet
72322,72322,0,TrainSet
72323,72323,0,TrainSet
72324,72324,3,TrainSet
72325,72325,2,TestSet
72326,72326,0,TestSet
72327,72327,3,TrainSet
72328,72328,0,TrainSet
72329,72329,0,TrainSet
72330,72330,0,TrainSet
72331,72331,2,TestSet
72332,72332,0,TrainSet
72333,72333,0,TrainSet
72334,72334,0,TestSet
72335,72335,0,TrainSet
72336,72336,0,TestSet
72337,72337,0,TrainSet
72338,72338,0,TrainSet
72339,72339,0,TrainSet
72340,72340,0,TrainSet
72341,72341,2,TrainSet
72342,72342,0,TrainSet
72343,72343,1,TrainSet
72344,72344,3,TrainSet
72345,72345,0,TestSet
72346,72346,1,TrainSet
72347,72347,0,TrainSet
72348,72348,0,TrainSet
72349,72349,0,TrainSet
72350,72350,3,TrainSet
72351,72351,2,TrainSet
72352,72352,0,TrainSet
72353,72353,0,TrainSet
72354,72354,0,TrainSet
72355,72355,0,TrainSet
72356,72356,3,TrainSet
72357,72357,2,TestSet
72358,72358,0,TrainSet
72359,72359,3,TrainSet
72360,72360,2,TrainSet
72361,72361,0,TrainSet
72362,72362,3,TrainSet
72363,72363,0,TestSet
72364,72364,3,TrainSet
72365,72365,3,TestSet
72366,72366,0,TestSet
72367,72367,0,TrainSet
72368,72368,0,TestSet
72369,72369,1,TrainSet
72370,72370,0,TrainSet
72371,72371,0,TrainSet
72372,72372,3,TrainSet
72373,72373,0,TrainSet
72374,72374,1,TrainSet
72375,72375,3,TestSet
72376,72376,0,TrainSet
72377,72377,0,TrainSet
72378,72378,0,TrainSet
72379,72379,0,TrainSet
72380,72380,3,TestSet
72381,72381,0,TrainSet
72382,72382,0,TrainSet
72383,72383,2,TrainSet
72384,72384,2,TrainSet
72385,72385,0,TrainSet
72386,72386,2,TrainSet
72387,72387,3,TrainSet
72388,72388,0,TrainSet
72389,72389,0,TestSet
72390,72390,3,TrainSet
72391,72391,0,TrainSet
72392,72392,2,TrainSet
72393,72393,1,TrainSet
72394,72394,0,TrainSet
72395,72395,3,TrainSet
72396,72396,2,TrainSet
72397,72397,0,TestSet
72398,72398,3,TrainSet
72399,72399,2,TestSet
72400,72400,0,TrainSet
72401,72401,0,TrainSet
72402,72402,0,TrainSet
72403,72403,3,TestSet
72404,72404,3,TestSet
72405,72405,0,TrainSet
72406,72406,0,TrainSet
72407,72407,0,TrainSet
72408,72408,0,TrainSet
72409,72409,2,TrainSet
72410,72410,2,TrainSet
72411,72411,0,TrainSet
72412,72412,0,TrainSet
72413,72413,0,TrainSet
72414,72414,0,TrainSet
72415,72415,1,TestSet
72416,72416,3,TrainSet
72417,72417,3,TrainSet
72418,72418,0,TrainSet
72419,72419,3,TestSet
72420,72420,0,TrainSet
72421,72421,0,TrainSet
72422,72422,0,TrainSet
72423,72423,0,TrainSet
72424,72424,3,TrainSet
72425,72425,3,TrainSet
72426,72426,0,TestSet
72427,72427,2,TrainSet
72428,72428,2,TestSet
72429,72429,0,TrainSet
72430,72430,0,TrainSet
72431,72431,2,TestSet
72432,72432,2,TrainSet
72433,72433,0,TrainSet
72434,72434,2,TrainSet
72435,72435,1,TrainSet
72436,72436,2,TrainSet
72437,72437,0,TrainSet
72438,72438,0,TrainSet
72439,72439,0,TrainSet
72440,72440,3,TestSet
72441,72441,3,TestSet
72442,72442,0,TestSet
72443,72443,0,TestSet
72444,72444,0,TestSet
72445,72445,3,TestSet
72446,72446,2,TestSet
72447,72447,0,TrainSet
72448,72448,0,TrainSet
72449,72449,2,TrainSet
72450,72450,0,TrainSet
72451,72451,0,TrainSet
72452,72452,0,TrainSet
72453,72453,0,TrainSet
72454,72454,0,TrainSet
72455,72455,0,TrainSet
72456,72456,1,TestSet
72457,72457,0,TrainSet
72458,72458,3,TrainSet
72459,72459,0,TestSet
72460,72460,0,TrainSet
72461,72461,0,TrainSet
72462,72462,0,TrainSet
72463,72463,3,TrainSet
72464,72464,0,TrainSet
72465,72465,0,TestSet
72466,72466,0,TrainSet
72467,72467,0,TrainSet
72468,72468,2,TrainSet
72469,72469,0,TrainSet
72470,72470,3,TestSet
72471,72471,0,TrainSet
72472,72472,0,TrainSet
72473,72473,3,TrainSet
72474,72474,1,TrainSet
72475,72475,3,TestSet
72476,72476,0,TrainSet
72477,72477,3,TrainSet
72478,72478,0,TrainSet
72479,72479,3,TestSet
72480,72480,0,TrainSet
72481,72481,0,TestSet
72482,72482,0,TrainSet
72483,72483,3,TrainSet
72484,72484,2,TrainSet
72485,72485,0,TrainSet
72486,72486,0,TrainSet
72487,72487,3,TrainSet
72488,72488,0,TrainSet
72489,72489,2,TrainSet
72490,72490,1,TestSet
72491,72491,3,TrainSet
72492,72492,3,TrainSet
72493,72493,2,TrainSet
72494,72494,3,TrainSet
72495,72495,0,TrainSet
72496,72496,0,TestSet
72497,72497,0,TrainSet
72498,72498,0,TrainSet
72499,72499,0,TrainSet
72500,72500,0,TrainSet
72501,72501,2,TrainSet
72502,72502,0,TrainSet
72503,72503,3,TrainSet
72504,72504,0,TestSet
72505,72505,3,TrainSet
72506,72506,0,TrainSet
72507,72507,0,TrainSet
72508,72508,0,TrainSet
72509,72509,3,TrainSet
72510,72510,0,TrainSet
72511,72511,0,TrainSet
72512,72512,2,TrainSet
72513,72513,0,TrainSet
72514,72514,3,TrainSet
72515,72515,3,TrainSet
72516,72516,0,TrainSet
72517,72517,3,TrainSet
72518,72518,0,TrainSet
72519,72519,0,TrainSet
72520,72520,2,TestSet
72521,72521,3,TrainSet
72522,72522,0,TestSet
72523,72523,2,TrainSet
72524,72524,3,TrainSet
72525,72525,0,TrainSet
72526,72526,0,TestSet
72527,72527,0,TestSet
72528,72528,0,TrainSet
72529,72529,0,TestSet
72530,72530,0,TrainSet
72531,72531,0,TrainSet
72532,72532,0,TestSet
72533,72533,0,TrainSet
72534,72534,0,TrainSet
72535,72535,0,TestSet
72536,72536,0,TrainSet
72537,72537,0,TrainSet
72538,72538,0,TestSet
72539,72539,0,TrainSet
72540,72540,3,TrainSet
72541,72541,0,TrainSet
72542,72542,0,TrainSet
72543,72543,0,TrainSet
72544,72544,3,TrainSet
72545,72545,0,TrainSet
72546,72546,0,TrainSet
72547,72547,0,TrainSet
72548,72548,2,TrainSet
72549,72549,3,TestSet
72550,72550,3,TrainSet
72551,72551,0,TrainSet
72552,72552,0,TrainSet
72553,72553,0,TrainSet
72554,72554,0,TrainSet
72555,72555,2,TrainSet
72556,72556,0,TrainSet
72557,72557,2,TrainSet
72558,72558,0,TrainSet
72559,72559,3,TestSet
72560,72560,0,TrainSet
72561,72561,0,TrainSet
72562,72562,3,TestSet
72563,72563,2,TrainSet
72564,72564,2,TrainSet
72565,72565,1,TrainSet
72566,72566,0,TrainSet
72567,72567,0,TrainSet
72568,72568,0,TrainSet
72569,72569,0,TrainSet
72570,72570,0,TrainSet
72571,72571,0,TrainSet
72572,72572,0,TrainSet
72573,72573,3,TrainSet
72574,72574,0,TrainSet
72575,72575,0,TrainSet
72576,72576,0,TrainSet
72577,72577,0,TrainSet
72578,72578,0,TrainSet
72579,72579,0,TrainSet
72580,72580,0,TestSet
72581,72581,2,TestSet
72582,72582,3,TrainSet
72583,72583,2,TestSet
72584,72584,0,TrainSet
72585,72585,0,TrainSet
72586,72586,0,TrainSet
72587,72587,0,TrainSet
72588,72588,3,TrainSet
72589,72589,0,TrainSet
72590,72590,0,TrainSet
72591,72591,2,TrainSet
72592,72592,2,TrainSet
72593,72593,3,TrainSet
72594,72594,0,TrainSet
72595,72595,0,TrainSet
72596,72596,0,TrainSet
72597,72597,0,TrainSet
72598,72598,0,TestSet
72599,72599,3,TrainSet
72600,72600,0,TrainSet
72601,72601,0,TrainSet
72602,72602,0,TestSet
72603,72603,0,TrainSet
72604,72604,2,TrainSet
72605,72605,2,TrainSet
72606,72606,0,TrainSet
72607,72607,0,TrainSet
72608,72608,2,TrainSet
72609,72609,3,TestSet
72610,72610,0,TrainSet
72611,72611,2,TrainSet
72612,72612,0,TrainSet
72613,72613,2,TrainSet
72614,72614,0,TrainSet
72615,72615,3,TrainSet
72616,72616,1,TrainSet
72617,72617,0,TrainSet
72618,72618,1,TrainSet
72619,72619,3,TrainSet
72620,72620,0,TrainSet
72621,72621,0,TrainSet
72622,72622,0,TestSet
72623,72623,0,TrainSet
72624,72624,3,TrainSet
72625,72625,3,TrainSet
72626,72626,0,TestSet
72627,72627,0,TrainSet
72628,72628,0,TrainSet
72629,72629,2,TrainSet
72630,72630,0,TrainSet
72631,72631,0,TrainSet
72632,72632,0,TestSet
72633,72633,2,TrainSet
72634,72634,0,TrainSet
72635,72635,0,TrainSet
72636,72636,2,TestSet
72637,72637,0,TestSet
72638,72638,0,TrainSet
72639,72639,2,TrainSet
72640,72640,0,TrainSet
72641,72641,3,TestSet
72642,72642,2,TrainSet
72643,72643,2,TrainSet
72644,72644,0,TrainSet
72645,72645,0,TrainSet
72646,72646,3,TestSet
72647,72647,2,TrainSet
72648,72648,0,TrainSet
72649,72649,0,TrainSet
72650,72650,0,TrainSet
72651,72651,0,TrainSet
72652,72652,0,TrainSet
72653,72653,0,TrainSet
72654,72654,3,TrainSet
72655,72655,0,TrainSet
72656,72656,1,TrainSet
72657,72657,0,TrainSet
72658,72658,0,TrainSet
72659,72659,0,TestSet
72660,72660,2,TrainSet
72661,72661,0,TrainSet
72662,72662,0,TrainSet
72663,72663,0,TrainSet
72664,72664,3,TrainSet
72665,72665,0,TestSet
72666,72666,3,TrainSet
72667,72667,0,TestSet
72668,72668,0,TrainSet
72669,72669,0,TrainSet
72670,72670,0,TestSet
72671,72671,0,TestSet
72672,72672,0,TestSet
72673,72673,3,TrainSet
72674,72674,2,TrainSet
72675,72675,0,TrainSet
72676,72676,3,TrainSet
72677,72677,2,TestSet
72678,72678,2,TrainSet
72679,72679,3,TrainSet
72680,72680,3,TrainSet
72681,72681,0,TrainSet
72682,72682,0,TrainSet
72683,72683,0,TrainSet
72684,72684,0,TrainSet
72685,72685,0,TestSet
72686,72686,0,TrainSet
72687,72687,2,TestSet
72688,72688,0,TestSet
72689,72689,0,TrainSet
72690,72690,0,TestSet
72691,72691,0,TrainSet
72692,72692,0,TrainSet
72693,72693,0,TrainSet
72694,72694,0,TrainSet
72695,72695,2,TrainSet
72696,72696,0,TestSet
72697,72697,0,TrainSet
72698,72698,1,TrainSet
72699,72699,3,TrainSet
72700,72700,0,TrainSet
72701,72701,0,TrainSet
72702,72702,0,TrainSet
72703,72703,0,TrainSet
72704,72704,0,TrainSet
72705,72705,0,TrainSet
72706,72706,3,TrainSet
72707,72707,0,TrainSet
72708,72708,0,TrainSet
72709,72709,0,TrainSet
72710,72710,0,TrainSet
72711,72711,2,TestSet
72712,72712,0,TrainSet
72713,72713,3,TrainSet
72714,72714,2,TestSet
72715,72715,1,TrainSet
72716,72716,0,TrainSet
72717,72717,0,TrainSet
72718,72718,3,TrainSet
72719,72719,0,TrainSet
72720,72720,0,TrainSet
72721,72721,0,TrainSet
72722,72722,0,TrainSet
72723,72723,3,TrainSet
72724,72724,3,TestSet
72725,72725,0,TrainSet
72726,72726,0,TrainSet
72727,72727,0,TrainSet
72728,72728,0,TrainSet
72729,72729,2,TrainSet
72730,72730,0,TrainSet
72731,72731,0,TrainSet
72732,72732,3,TrainSet
72733,72733,0,TrainSet
72734,72734,0,TrainSet
72735,72735,1,TrainSet
72736,72736,0,TrainSet
72737,72737,0,TrainSet
72738,72738,3,TrainSet
72739,72739,0,TrainSet
72740,72740,0,TrainSet
72741,72741,0,TrainSet
72742,72742,0,TrainSet
72743,72743,0,TrainSet
72744,72744,0,TrainSet
72745,72745,3,TestSet
72746,72746,0,TrainSet
72747,72747,3,TrainSet
72748,72748,0,TrainSet
72749,72749,0,TrainSet
72750,72750,0,TrainSet
72751,72751,0,TrainSet
72752,72752,0,TrainSet
72753,72753,1,TrainSet
72754,72754,0,TrainSet
72755,72755,0,TrainSet
72756,72756,2,TrainSet
72757,72757,3,TestSet
72758,72758,2,TestSet
72759,72759,3,TrainSet
72760,72760,0,TrainSet
72761,72761,0,TestSet
72762,72762,2,TrainSet
72763,72763,2,TestSet
72764,72764,0,TrainSet
72765,72765,3,TrainSet
72766,72766,0,TrainSet
72767,72767,0,TrainSet
72768,72768,0,TestSet
72769,72769,0,TrainSet
72770,72770,0,TrainSet
72771,72771,0,TestSet
72772,72772,0,TestSet
72773,72773,0,TrainSet
72774,72774,1,TrainSet
72775,72775,0,TestSet
72776,72776,2,TrainSet
72777,72777,0,TrainSet
72778,72778,0,TrainSet
72779,72779,3,TrainSet
72780,72780,0,TrainSet
72781,72781,3,TrainSet
72782,72782,0,TrainSet
72783,72783,0,TrainSet
72784,72784,0,TrainSet
72785,72785,0,TestSet
72786,72786,3,TrainSet
72787,72787,0,TestSet
72788,72788,0,TrainSet
72789,72789,3,TrainSet
72790,72790,0,TrainSet
72791,72791,0,TrainSet
72792,72792,3,TrainSet
72793,72793,0,TrainSet
72794,72794,0,TrainSet
72795,72795,3,TrainSet
72796,72796,1,TrainSet
72797,72797,0,TrainSet
72798,72798,0,TestSet
72799,72799,3,TrainSet
72800,72800,0,TrainSet
72801,72801,0,TrainSet
72802,72802,0,TrainSet
72803,72803,3,TrainSet
72804,72804,2,TestSet
72805,72805,3,TrainSet
72806,72806,2,TrainSet
72807,72807,2,TrainSet
72808,72808,3,TrainSet
72809,72809,0,TestSet
72810,72810,2,TrainSet
72811,72811,0,TestSet
72812,72812,0,TrainSet
72813,72813,0,TrainSet
72814,72814,2,TestSet
72815,72815,0,TrainSet
72816,72816,0,TrainSet
72817,72817,0,TestSet
72818,72818,0,TrainSet
72819,72819,0,TrainSet
72820,72820,2,TrainSet
72821,72821,0,TrainSet
72822,72822,3,TrainSet
72823,72823,0,TrainSet
72824,72824,3,TestSet
72825,72825,3,TrainSet
72826,72826,3,TestSet
72827,72827,3,TrainSet
72828,72828,0,TrainSet
72829,72829,3,TrainSet
72830,72830,0,TrainSet
72831,72831,0,TrainSet
72832,72832,0,TrainSet
72833,72833,3,TrainSet
72834,72834,1,TrainSet
72835,72835,1,TrainSet
72836,72836,0,TrainSet
72837,72837,0,TrainSet
72838,72838,0,TrainSet
72839,72839,2,TestSet
72840,72840,0,TrainSet
72841,72841,0,TrainSet
72842,72842,0,TrainSet
72843,72843,0,TrainSet
72844,72844,0,TrainSet
72845,72845,0,TestSet
72846,72846,2,TrainSet
72847,72847,0,TrainSet
72848,72848,0,TrainSet
72849,72849,0,TrainSet
72850,72850,0,TrainSet
72851,72851,0,TestSet
72852,72852,0,TrainSet
72853,72853,3,TrainSet
72854,72854,0,TestSet
72855,72855,3,TrainSet
72856,72856,3,TrainSet
72857,72857,0,TestSet
72858,72858,0,TestSet
72859,72859,0,TestSet
72860,72860,0,TestSet
72861,72861,2,TrainSet
72862,72862,2,TestSet
72863,72863,2,TestSet
72864,72864,0,TrainSet
72865,72865,3,TestSet
72866,72866,0,TrainSet
72867,72867,0,TrainSet
72868,72868,1,TrainSet
72869,72869,0,TrainSet
72870,72870,0,TrainSet
72871,72871,0,TrainSet
72872,72872,0,TestSet
72873,72873,0,TrainSet
72874,72874,0,TrainSet
72875,72875,0,TrainSet
72876,72876,0,TrainSet
72877,72877,0,TrainSet
72878,72878,0,TestSet
72879,72879,0,TrainSet
72880,72880,0,TrainSet
72881,72881,0,TrainSet
72882,72882,0,TrainSet
72883,72883,0,TrainSet
72884,72884,2,TestSet
72885,72885,0,TrainSet
72886,72886,3,TrainSet
72887,72887,0,TrainSet
72888,72888,0,TrainSet
72889,72889,0,TestSet
72890,72890,0,TrainSet
72891,72891,1,TrainSet
72892,72892,0,TrainSet
72893,72893,0,TestSet
72894,72894,1,TrainSet
72895,72895,3,TrainSet
72896,72896,0,TrainSet
72897,72897,0,TestSet
72898,72898,0,TrainSet
72899,72899,0,TrainSet
72900,72900,0,TestSet
72901,72901,3,TestSet
72902,72902,0,TrainSet
72903,72903,0,TrainSet
72904,72904,0,TrainSet
72905,72905,0,TrainSet
72906,72906,0,TestSet
72907,72907,0,TrainSet
72908,72908,0,TrainSet
72909,72909,1,TrainSet
72910,72910,0,TrainSet
72911,72911,2,TrainSet
72912,72912,3,TrainSet
72913,72913,2,TestSet
72914,72914,2,TrainSet
72915,72915,3,TestSet
72916,72916,0,TrainSet
72917,72917,2,TrainSet
72918,72918,2,TrainSet
72919,72919,0,TestSet
72920,72920,0,TrainSet
72921,72921,0,TrainSet
72922,72922,0,TrainSet
72923,72923,2,TrainSet
72924,72924,0,TrainSet
72925,72925,3,TrainSet
72926,72926,0,TestSet
72927,72927,0,TrainSet
72928,72928,3,TrainSet
72929,72929,0,TrainSet
72930,72930,1,TrainSet
72931,72931,0,TrainSet
72932,72932,0,TrainSet
72933,72933,0,TrainSet
72934,72934,0,TrainSet
72935,72935,0,TestSet
72936,72936,0,TrainSet
72937,72937,0,TestSet
72938,72938,0,TrainSet
72939,72939,0,TrainSet
72940,72940,2,TrainSet
72941,72941,0,TrainSet
72942,72942,0,TrainSet
72943,72943,0,TrainSet
72944,72944,0,TrainSet
72945,72945,3,TrainSet
72946,72946,2,TrainSet
72947,72947,1,TrainSet
72948,72948,0,TrainSet
72949,72949,3,TrainSet
72950,72950,0,TrainSet
72951,72951,0,TrainSet
72952,72952,3,TestSet
72953,72953,0,TrainSet
72954,72954,2,TrainSet
72955,72955,0,TrainSet
72956,72956,3,TrainSet
72957,72957,0,TrainSet
72958,72958,3,TestSet
72959,72959,2,TrainSet
72960,72960,0,TrainSet
72961,72961,0,TrainSet
72962,72962,2,TrainSet
72963,72963,0,TrainSet
72964,72964,3,TrainSet
